,L
40878,0.6560879373976108
40879,0.5763077176173911
40880,0.5198974612071346
40881,0.6246593659690395
40882,0.5924249337346071
40883,0.547296728606402
40884,0.48282786413753753
40885,0.6012894025990762
40886,0.5650256663353398
40887,0.5190916004012739
40888,0.48927475058442405
40889,0.5827546040642776
40890,0.5924249337346071
40891,0.5714725527822263
40892,0.568249109558783
40893,0.5827546040642776
40894,0.5819487432584166
40895,0.5537436150532885
40896,0.5722784135880871
40897,0.5763077176173911
40898,0.5650256663353398
40899,0.543267424577098
40900,0.5738901351998086
40901,0.6004835417932152
40902,0.6029011242107977
40903,0.5819487432584166
40904,0.5327912341009075
40905,0.6778461791558527
40906,0.5988718201814937
40907,0.5311795124891859
40908,0.6440000253096988
40909,0.6125714538811274
40910,0.7809963623060358
40911,0.5279560692657427
40912,0.6367472780569515
40913,0.49572163703131056
40914,0.6875165088261822
40915,0.8325714538811274
40916,0.5497143110239845
40917,0.6480293293390028
40918,0.46026376157343496
40919,0.5932307945404679
40920,0.5013626626723361
40921,0.6722051535148269
40922,0.5239267652364387
40923,0.6859047872144607
40924,0.7431209044305779
40925,0.697186838496512
40926,0.7600439813536547
40927,0.5126447139543874
40928,0.622241783551457
40929,0.4441465454562189
40930,0.5714725527822263
40931,0.5166740179836914
40932,0.6810696223792959
40933,0.4941099154195888
40934,0.6456117469214203
40935,0.6190183403280137
40936,0.6319121132217868
40937,0.5763077176173911
40938,0.4949157762254496
40939,0.5158681571778306
40940,0.48282786413753753
40941,0.5892014905111639
40942,0.40788280919248254
40943,0.5795311608408343
40944,0.7366740179836914
40945,0.5247326260422994
40946,0.6907399520496255
40947,0.7818022231118965
40948,0.551326032635706
40949,0.6552820765917501
40950,0.46509892640859996
40951,0.5730842743939478
40952,0.4667106480203215
40953,0.6351355564452298
40954,0.5779194392291126
40955,0.7149157762254498
40956,0.5497143110239845
40957,0.7036337249433985
40958,0.6802637615734349
40959,0.5658315271412006
40960,0.568249109558783
40961,0.5811428824525559
40962,0.3788718201814937
40963,0.5448791461888197
40964,0.7100806113902848
40965,0.4949157762254496
40966,0.6601172414269149
40967,0.8212894025990761
40968,0.55535533666501
40969,0.6713992927089661
40970,0.5086154099250834
40971,0.5287619300716034
40972,0.6568937982034716
40973,0.44495240626207966
40974,0.6149890362987097
40975,0.7253919667016401
40976,0.5529377542474277
40977,0.7036337249433985
40978,0.5803370216466951
40979,0.693157534467208
40980,0.5335970949067684
40981,0.5722784135880871
40982,0.6037069850166584
40983,0.4376996590093324
40984,0.6085421498518232
40985,0.5795311608408343
40986,0.6713992927089661
40987,0.547296728606402
40988,0.7060513073609808
40989,0.713304054613728
40990,0.5650256663353398
40991,0.5811428824525559
40992,0.5714725527822263
40993,0.3893480106576842
40994,0.552131893441567
40995,0.7181392194488928
40996,0.48927475058442405
40997,0.6512527725624461
40998,0.8051721864818598
40999,0.626271087580761
41000,0.6802637615734349
41001,0.5666373879470613
41002,0.5182857395954131
41003,0.6367472780569515
41004,0.4070769483866218
41005,0.5730842743939478
41006,0.7326447139543873
41007,0.4989450802547538
41008,0.6576996590093324
41009,0.6826813439910174
41010,0.6109597322694057
41011,0.7278095491192226
41012,0.5529377542474277
41013,0.6246593659690395
41014,0.53520881651849
41015,0.5376263989360724
41016,0.5481025894122628
41017,0.6230476443573177
41018,0.543267424577098
41019,0.7076630289727025
41020,0.6947692560789295
41021,0.4659047872144607
41022,0.4924981938078673
41023,0.6311062524159258
41024,0.4570403183499917
41025,0.6440000253096988
41026,0.6673699886796621
41027,0.5996776809873544
41028,0.7108864721961455
41029,0.477186838496512
41030,0.5900073513170249
41031,0.38128940259907596
41032,0.4973333586430321
41033,0.6520586333683068
41034,0.4425348238444974
41035,0.6133773146869882
41036,0.7664908678005412
41037,0.568249109558783
41038,0.7165274978371713
41039,0.6311062524159258
41040,0.5037802450899186
41041,0.5303736516833252
41042,0.552131893441567
41043,0.5166740179836914
41044,0.5545494758591493
41045,0.5327912341009075
41046,0.6826813439910174
41047,0.4796044209140943
41048,0.6367472780569515
41049,0.7576263989360724
41050,0.5416557029653765
41051,0.6520586333683068
41052,0.42077658208625557
41053,0.5384322597419332
41054,0.5094212707309441
41055,0.5924249337346071
41056,0.4787985601082335
41057,0.6375531388628123
41058,0.6617289630386366
41059,0.5730842743939478
41060,0.6947692560789295
41061,0.5738901351998086
41062,0.5110329923426659
41063,0.5464908678005412
41064,0.5545494758591493
41065,0.5335970949067684
41066,0.6294945308042043
41067,0.5215091828188562
41068,0.6810696223792959
41069,0.7149157762254498
41070,0.6585055198151933
41071,0.6109597322694057
41072,0.46509892640859996
41073,0.5174798787895522
41074,0.614183175492849
41075,0.4505934319031054
41076,0.6190183403280137
41077,0.5706666919763653
41078,0.6440000253096988
41079,0.5335970949067684
41080,0.6867106480203214
41081,0.6359414172510908
41082,0.5698608311705046
41083,0.5698608311705046
41084,0.5763077176173911
41085,0.3845128458225192
41086,0.5400439813536547
41087,0.7076630289727025
41088,0.4747692560789295
41089,0.639164860474534
41090,0.7874432487529223
41091,0.568249109558783
41092,0.6762344575441309
41093,0.48927475058442405
41094,0.539238120547794
41095,0.5424615637712372
41096,0.5360146773243507
41097,0.5577729190825925
41098,0.5980659593756329
41099,0.5505201718298453
41100,0.7076630289727025
41101,0.5908132121228856
41102,0.6496410509507243
41103,0.5311795124891859
41104,0.547296728606402
41105,0.5883956297053031
41106,0.48524544655512003
41107,0.6504469117565853
41108,0.48524544655512003
41109,0.6456117469214203
41110,0.784219805529479
41111,0.6496410509507243
41112,0.6568937982034716
41113,0.5819487432584166
41114,0.5634139447236183
41115,0.6448058861155596
41116,0.5787253000349736
41117,0.5360146773243507
41118,0.6552820765917501
41119,0.6012894025990762
41120,0.5892014905111639
41121,0.5779194392291126
41122,0.5626080839177573
41123,0.5746959960056696
41124,0.568249109558783
41125,0.5722784135880871
41126,0.5666373879470613
41127,0.556161197470871
41128,0.5569670582767318
41129,0.560190501500175
41130,0.5714725527822263
41131,0.5827546040642776
41132,0.568249109558783
41133,0.5932307945404679
41134,0.5746959960056696
41135,0.5779194392291126
41136,0.5674432487529223
41137,0.568249109558783
41138,0.5618022231118965
41139,0.5464908678005412
41140,0.5634139447236183
41141,0.5424615637712372
41142,0.5787253000349736
41143,0.5771135784232518
41144,0.5666373879470613
41145,0.5609963623060358
41146,0.5666373879470613
41147,0.5714725527822263
41148,0.5875897688994424
41149,0.5875897688994424
41150,0.5464908678005412
41151,0.5287619300716034
41152,0.55535533666501
41153,0.5529377542474277
41154,0.6327179740276475
41155,0.6029011242107977
41156,0.6029011242107977
41157,0.5940366553463289
41158,0.5932307945404679
41159,0.5803370216466951
41160,0.5843663256759991
41161,0.5811428824525559
41162,0.5666373879470613
41163,0.5819487432584166
41164,0.5618022231118965
41165,0.5940366553463289
41166,0.5908132121228856
41167,0.5755018568115303
41168,0.5658315271412006
41169,0.5618022231118965
41170,0.5618022231118965
41171,0.556161197470871
41172,0.5658315271412006
41173,0.5811428824525559
41174,0.5940366553463289
41175,0.5666373879470613
41176,0.5698608311705046
41177,0.5626080839177573
41178,0.5690549703646438
41179,0.6214359227455962
41180,0.4006300619397355
41181,0.5956483769580504
41182,0.7600439813536547
41183,0.5440732853829587
41184,0.6601172414269149
41185,0.46751650882618223
41186,0.5231209044305779
41187,0.6359414172510908
41188,0.44495240626207966
41189,0.6093480106576842
41190,0.6061245674342409
41191,0.5908132121228856
41192,0.6850989264085999
41193,0.564219805529479
41194,0.6713992927089661
41195,0.639164860474534
41196,0.5730842743939478
41197,0.3909597322694057
41198,0.53520881651849
41199,0.6979926993023727
41200,0.48685716816684155
41201,0.6512527725624461
41202,0.7995311608408343
41203,0.6278828091924827
41204,0.693157534467208
41205,0.5771135784232518
41206,0.5811428824525559
41207,0.5569670582767318
41208,0.6109597322694057
41209,0.45623445754413094
41210,0.6214359227455962
41211,0.5408498421595157
41212,0.6875165088261822
41213,0.48282786413753753
41214,0.6423883036979771
41215,0.7189450802547538
41216,0.4965274978371713
41217,0.6133773146869882
41218,0.402241783551457
41219,0.5287619300716034
41220,0.6875165088261822
41221,0.48927475058442405
41222,0.6544762157858893
41223,0.6593113806210541
41224,0.6109597322694057
41225,0.6407765820862555
41226,0.5134505747602481
41227,0.6311062524159258
41228,0.45623445754413094
41229,0.568249109558783
41230,0.5086154099250834
41231,0.6665641278738014
41232,0.5053919667016401
41233,0.6681758494855229
41234,0.6520586333683068
41235,0.6496410509507243
41236,0.6883223696320432
41237,0.539238120547794
41238,0.6576996590093324
41239,0.5730842743939478
41240,0.539238120547794
41241,0.4796044209140943
41242,0.6456117469214203
41243,0.46026376157343496
41244,0.6190183403280137
41245,0.767296728606402
41246,0.6053187066283802
41247,0.6673699886796621
41248,0.5448791461888197
41249,0.5061978275075009
41250,0.6246593659690395
41251,0.38531870662837997
41252,0.5400439813536547
41253,0.7068571681668415
41254,0.47396339527306874
41255,0.626271087580761
41256,0.7181392194488928
41257,0.6488351901448636
41258,0.713304054613728
41259,0.6077362890459624
41260,0.44334068465035814
41261,0.5142564355661091
41262,0.6552820765917501
41263,0.4393113806210541
41264,0.6117655930752665
41265,0.7600439813536547
41266,0.5311795124891859
41267,0.684293065602739
41268,0.7108864721961455
41269,0.5883956297053031
41270,0.6037069850166584
41271,0.5166740179836914
41272,0.6407765820862555
41273,0.4393113806210541
41274,0.5932307945404679
41275,0.48443958574925927
41276,0.6440000253096988
41277,0.5819487432584166
41278,0.7358681571778306
41279,0.547296728606402
41280,0.6464176077272811
41281,0.4215824428921163
41282,0.552131893441567
41283,0.7374798787895523
41284,0.4941099154195888
41285,0.647223468533142
41286,0.7946959960056695
41287,0.5996776809873544
41288,0.6544762157858893
41289,0.5738901351998086
41290,0.5166740179836914
41291,0.6456117469214203
41292,0.4159414172510908
41293,0.5746959960056696
41294,0.7310329923426658
41295,0.5376263989360724
41296,0.6907399520496255
41297,0.684293065602739
41298,0.6883223696320432
41299,0.5247326260422994
41300,0.639164860474534
41301,0.4465641278738014
41302,0.5424615637712372
41303,0.5231209044305779
41304,0.543267424577098
41305,0.5795311608408343
41306,0.6174066187162922
41307,0.6085421498518232
41308,0.6649524062620796
41309,0.564219805529479
41310,0.684293065602739
41311,0.6037069850166584
41312,0.42319416450383784
41313,0.5658315271412006
41314,0.5182857395954131
41315,0.684293065602739
41316,0.46509892640859996
41317,0.614183175492849
41318,0.7648791461888197
41319,0.6157948971045705
41320,0.6713992927089661
41321,0.5255384868481604
41322,0.5456850069946805
41323,0.4836337249433983
41324,0.5972600985697719
41325,0.4248058861155596
41326,0.5916190729287464
41327,0.7350622963719698
41328,0.5263443476540212
41329,0.6915458128554862
41330,0.6681758494855229
41331,0.559384640694314
41332,0.6705934319031054
41333,0.5335970949067684
41334,0.6020952634049369
41335,0.4441465454562189
41336,0.6133773146869882
41337,0.55535533666501
41338,0.7076630289727025
41339,0.5231209044305779
41340,0.6689817102913836
41341,0.618212479522153
41342,0.5158681571778306
41343,0.634329695639369
41344,0.41916486047453383
41345,0.552131893441567
41346,0.6037069850166584
41347,0.5795311608408343
41348,0.5086154099250834
41349,0.6536703549800283
41350,0.5787253000349736
41351,0.5376263989360724
41352,0.5722784135880871
41353,0.6166007579104315
41354,0.5690549703646438
41355,0.5295677908774644
41356,0.6649524062620796
41357,0.6077362890459624
41358,0.5706666919763653
41359,0.556161197470871
41360,0.5505201718298453
41361,0.5730842743939478
41362,0.5843663256759991
41363,0.5948425161521896
41364,0.5787253000349736
41365,0.5779194392291126
41366,0.5779194392291126
41367,0.5803370216466951
41368,0.5819487432584166
41369,0.5892014905111639
41370,0.5763077176173911
41371,0.5892014905111639
41372,0.5867839080935816
41373,0.5730842743939478
41374,0.568249109558783
41375,0.5674432487529223
41376,0.5529377542474277
41377,0.5537436150532885
41378,0.5626080839177573
41379,0.564219805529479
41380,0.6448058861155596
41381,0.7318388531485266
41382,0.5231209044305779
41383,0.6230476443573177
41384,0.43850551981519337
41385,0.5892014905111639
41386,0.5698608311705046
41387,0.5819487432584166
41388,0.6456117469214203
41389,0.5456850069946805
41390,0.6907399520496255
41391,0.6206300619397355
41392,0.4924981938078673
41393,0.5207033220129954
41394,0.4989450802547538
41395,0.6149890362987097
41396,0.4264176077272811
41397,0.6069304282401017
41398,0.7568205381302117
41399,0.5497143110239845
41400,0.7124981938078673
41401,0.6867106480203214
41402,0.5448791461888197
41403,0.6544762157858893
41404,0.42802932933900284
41405,0.5577729190825925
41406,0.7592381205477939
41407,0.4973333586430321
41408,0.7100806113902848
41409,0.796307717617391
41410,0.55535533666501
41411,0.5618022231118965
41412,0.5924249337346071
41413,0.37484251615218966
41414,0.5198974612071346
41415,0.6891282304379039
41416,0.4787985601082335
41417,0.6407765820862555
41418,0.7826080839177573
41419,0.6198242011338745
41420,0.693157534467208
41421,0.5940366553463289
41422,0.5424615637712372
41423,0.6520586333683068
41424,0.47154581285548625
41425,0.6133773146869882
41426,0.4457582670679404
41427,0.6174066187162922
41428,0.6875165088261822
41429,0.5698608311705046
41430,0.7278095491192226
41431,0.6254652267749002
41432,0.5843663256759991
41433,0.4820220033316768
41434,0.6004835417932152
41435,0.3893480106576842
41436,0.5311795124891859
41437,0.6907399520496255
41438,0.47638097769065124
41439,0.6423883036979771
41440,0.7108864721961455
41441,0.6673699886796621
41442,0.7270036883133618
41443,0.559384640694314
41444,0.6464176077272811
41445,0.560190501500175
41446,0.481216142525816
41447,0.6327179740276475
41448,0.46912823043790397
41449,0.6359414172510908
41450,0.684293065602739
41451,0.5827546040642776
41452,0.7221685234781968
41453,0.5819487432584166
41454,0.5948425161521896
41455,0.5424615637712372
41456,0.464293065602739
41457,0.5875897688994424
41458,0.4441465454562189
41459,0.6101538714635449
41460,0.7471502084598819
41461,0.568249109558783
41462,0.7278095491192226
41463,0.626271087580761
41464,0.5166740179836914
41465,0.5271502084598819
41466,0.5609963623060358
41467,0.5223150436247171
41468,0.5408498421595157
41469,0.5924249337346071
41470,0.5481025894122628
41471,0.697186838496512
41472,0.5271502084598819
41473,0.6705934319031054
41474,0.551326032635706
41475,0.4965274978371713
41476,0.614183175492849
41477,0.3845128458225192
41478,0.5368205381302117
41479,0.7004102817199552
41480,0.5037802450899186
41481,0.6665641278738014
41482,0.6560879373976108
41483,0.6206300619397355
41484,0.5658315271412006
41485,0.5319853732950467
41486,0.5456850069946805
41487,0.5755018568115303
41488,0.3917655930752665
41489,0.5634139447236183
41490,0.7189450802547538
41491,0.49088647219614556
41492,0.6585055198151933
41493,0.8229011242107976
41494,0.5448791461888197
41495,0.6617289630386366
41496,0.4264176077272811
41497,0.5287619300716034
41498,0.6697875710972446
41499,0.45865203996171344
41500,0.6311062524159258
41501,0.7826080839177573
41502,0.5714725527822263
41503,0.7229743842840578
41504,0.6826813439910174
41505,0.6053187066283802
41506,0.4223883036979771
41507,0.5166740179836914
41508,0.5924249337346071
41509,0.4634872047968782
41510,0.6327179740276475
41511,0.5489084502181237
41512,0.7116923330020065
41513,0.6367472780569515
41514,0.6899340912437647
41515,0.6673699886796621
41516,0.5779194392291126
41517,0.4215824428921163
41518,0.5376263989360724
41519,0.6859047872144607
41520,0.5070036883133618
41521,0.6665641278738014
41522,0.552131893441567
41523,0.7100806113902848
41524,0.6029011242107977
41525,0.6351355564452298
41526,0.48685716816684155
41527,0.6053187066283802
41528,0.4175531388628123
41529,0.55535533666501
41530,0.626271087580761
41531,0.4949157762254496
41532,0.6665641278738014
41533,0.5972600985697719
41534,0.5755018568115303
41535,0.47557511688479026
41536,0.5948425161521896
41537,0.543267424577098
41538,0.6085421498518232
41539,0.5787253000349736
41540,0.7471502084598819
41541,0.5883956297053031
41542,0.6568937982034716
41543,0.6496410509507243
41544,0.5464908678005412
41545,0.6069304282401017
41546,0.5303736516833252
41547,0.5892014905111639
41548,0.4924981938078673
41549,0.6133773146869882
41550,0.5287619300716034
41551,0.6576996590093324
41552,0.6061245674342409
41553,0.5666373879470613
41554,0.5247326260422994
41555,0.5916190729287464
41556,0.6214359227455962
41557,0.5763077176173911
41558,0.5344029557126292
41559,0.5408498421595157
41560,0.5489084502181237
41561,0.5714725527822263
41562,0.5618022231118965
41563,0.5746959960056696
41564,0.5867839080935816
41565,0.5924249337346071
41566,0.5843663256759991
41567,0.5875897688994424
41568,0.5819487432584166
41569,0.5585787798884533
41570,0.5738901351998086
41571,0.5827546040642776
41572,0.5755018568115303
41573,0.5843663256759991
41574,0.5948425161521896
41575,0.5779194392291126
41576,0.5811428824525559
41577,0.5698608311705046
41578,0.5569670582767318
41579,0.5916190729287464
41580,0.5738901351998086
41581,0.5843663256759991
41582,0.6520586333683068
41583,0.5053919667016401
41584,0.6987985601082335
41585,0.5569670582767318
41586,0.7076630289727025
41587,0.6504469117565853
41588,0.5440732853829587
41589,0.6576996590093324
41590,0.49088647219614556
41591,0.6029011242107977
41592,0.4401172414269149
41593,0.6214359227455962
41594,0.7407033220129954
41595,0.5851721864818599
41596,0.7415091828188564
41597,0.5819487432584166
41598,0.7020220033316767
41599,0.6004835417932152
41600,0.4304469117565851
41601,0.560190501500175
41602,0.5424615637712372
41603,0.6029011242107977
41604,0.5335970949067684
41605,0.6859047872144607
41606,0.6456117469214203
41607,0.7221685234781968
41608,0.5956483769580504
41609,0.477186838496512
41610,0.48927475058442405
41611,0.6198242011338745
41612,0.4248058861155596
41613,0.5972600985697719
41614,0.7503736516833251
41615,0.5537436150532885
41616,0.7084688897785633
41617,0.6762344575441309
41618,0.7398974612071346
41619,0.5207033220129954
41620,0.630300391610065
41621,0.44092310223277564
41622,0.5666373879470613
41623,0.47638097769065124
41624,0.639164860474534
41625,0.5456850069946805
41626,0.6996044209140945
41627,0.5263443476540212
41628,0.6746227359324094
41629,0.5916190729287464
41630,0.5360146773243507
41631,0.6496410509507243
41632,0.44334068465035814
41633,0.5940366553463289
41634,0.5424615637712372
41635,0.6996044209140945
41636,0.5070036883133618
41637,0.6649524062620796
41638,0.6923516736613472
41639,0.5577729190825925
41640,0.6673699886796621
41641,0.6012894025990762
41642,0.4119121132217868
41643,0.5287619300716034
41644,0.5787253000349736
41645,0.5005568018664753
41646,0.6657582670679406
41647,0.5070036883133618
41648,0.6665641278738014
41649,0.6061245674342409
41650,0.5714725527822263
41651,0.5835604648701384
41652,0.5779194392291126
41653,0.5771135784232518
41654,0.5988718201814937
41655,0.6053187066283802
41656,0.6085421498518232
41657,0.5972600985697719
41658,0.5859780472877206
41659,0.5843663256759991
41660,0.5787253000349736
41661,0.5730842743939478
41662,0.5755018568115303
41663,0.547296728606402
41664,0.5505201718298453
41665,0.568249109558783
41666,0.6004835417932152
41667,0.5875897688994424
41668,0.5730842743939478
41669,0.5843663256759991
41670,0.568249109558783
41671,0.5706666919763653
41672,0.5916190729287464
41673,0.5883956297053031
41674,0.5779194392291126
41675,0.5787253000349736
41676,0.5811428824525559
41677,0.5883956297053031
41678,0.5924249337346071
41679,0.5827546040642776
41680,0.5908132121228856
41681,0.5811428824525559
41682,0.5626080839177573
41683,0.7197509410606145
41684,0.5150622963719699
41685,0.5634139447236183
41686,0.6641465454562189
41687,0.5279560692657427
41688,0.6705934319031054
41689,0.6544762157858893
41690,0.543267424577098
41691,0.4288351901448636
41692,0.5086154099250834
41693,0.6593113806210541
41694,0.49572163703131056
41695,0.6657582670679406
41696,0.552131893441567
41697,0.709274750584424
41698,0.6544762157858893
41699,0.713304054613728
41700,0.5988718201814937
41701,0.4860513073609808
41702,0.5142564355661091
41703,0.6464176077272811
41704,0.45220515351482693
41705,0.6190183403280137
41706,0.6585055198151933
41707,0.4941099154195888
41708,0.6488351901448636
41709,0.639164860474534
41710,0.5730842743939478
41711,0.6415824428921163
41712,0.5094212707309441
41713,0.6375531388628123
41714,0.4264176077272811
41715,0.5811428824525559
41716,0.5924249337346071
41717,0.5489084502181237
41718,0.7020220033316767
41719,0.5110329923426659
41720,0.6681758494855229
41721,0.6238535051631787
41722,0.5360146773243507
41723,0.6512527725624461
41724,0.46026376157343496
41725,0.5924249337346071
41726,0.45865203996171344
41727,0.6270769483866218
41728,0.647223468533142
41729,0.5811428824525559
41730,0.7302271315368051
41731,0.5424615637712372
41732,0.6593113806210541
41733,0.5231209044305779
41734,0.5569670582767318
41735,0.481216142525816
41736,0.5940366553463289
41737,0.4223883036979771
41738,0.5964542377639112
41739,0.7455384868481604
41740,0.5142564355661091
41741,0.6754285967382702
41742,0.7930842743939478
41743,0.5368205381302117
41744,0.6448058861155596
41745,0.41916486047453383
41746,0.5368205381302117
41747,0.684293065602739
41748,0.46026376157343496
41749,0.638358999668673
41750,0.7858315271412005
41751,0.5948425161521896
41752,0.7519853732950467
41753,0.6963809776906512
41754,0.6915458128554862
41755,0.5900073513170249
41756,0.3893480106576842
41757,0.5255384868481604
41758,0.6778461791558527
41759,0.47557511688479026
41760,0.638358999668673
41761,0.780190501500175
41762,0.6117655930752665
41763,0.6963809776906512
41764,0.6117655930752665
41765,0.5335970949067684
41766,0.643194164503838
41767,0.4264176077272811
41768,0.5738901351998086
41769,0.6174066187162922
41770,0.5376263989360724
41771,0.6947692560789295
41772,0.626271087580761
41773,0.6593113806210541
41774,0.5706666919763653
41775,0.6778461791558527
41776,0.618212479522153
41777,0.4634872047968782
41778,0.5650256663353398
41779,0.5198974612071346
41780,0.6826813439910174
41781,0.5279560692657427
41782,0.6778461791558527
41783,0.6375531388628123
41784,0.6673699886796621
41785,0.547296728606402
41786,0.6625348238444974
41787,0.5803370216466951
41788,0.6254652267749002
41789,0.5142564355661091
41790,0.6528644941741676
41791,0.5489084502181237
41792,0.7221685234781968
41793,0.6327179740276475
41794,0.4997509410606146
41795,0.5988718201814937
41796,0.42319416450383784
41797,0.5819487432584166
41798,0.7278095491192226
41799,0.4924981938078673
41800,0.6552820765917501
41801,0.7930842743939478
41802,0.5505201718298453
41803,0.6536703549800283
41804,0.44978757109724465
41805,0.5327912341009075
41806,0.47154581285548625
41807,0.6278828091924827
41808,0.4393113806210541
41809,0.6069304282401017
41810,0.7616557029653764
41811,0.6109597322694057
41812,0.6770403183499919
41813,0.5577729190825925
41814,0.5344029557126292
41815,0.6512527725624461
41816,0.4570403183499917
41817,0.6053187066283802
41818,0.5198974612071346
41819,0.6867106480203214
41820,0.48927475058442405
41821,0.6440000253096988
41822,0.7995311608408343
41823,0.5303736516833252
41824,0.6423883036979771
41825,0.4401172414269149
41826,0.5134505747602481
41827,0.6528644941741676
41828,0.47154581285548625
41829,0.639164860474534
41830,0.5070036883133618
41831,0.6649524062620796
41832,0.6020952634049369
41833,0.7600439813536547
41834,0.5150622963719699
41835,0.6294945308042043
41836,0.5223150436247171
41837,0.5311795124891859
41838,0.6536703549800283
41839,0.4554285967382702
41840,0.6174066187162922
41841,0.5892014905111639
41842,0.6149890362987097
41843,0.5771135784232518
41844,0.6883223696320432
41845,0.4949157762254496
41846,0.5988718201814937
41847,0.42561174692142034
41848,0.5013626626723361
41849,0.47557511688479026
41850,0.6053187066283802
41851,0.4594579007675742
41852,0.6359414172510908
41853,0.5980659593756329
41854,0.6802637615734349
41855,0.643194164503838
41856,0.7108864721961455
41857,0.6319121132217868
41858,0.4997509410606146
41859,0.5577729190825925
41860,0.472351673661347
41861,0.6133773146869882
41862,0.5182857395954131
41863,0.6786520399617134
41864,0.5803370216466951
41865,0.7270036883133618
41866,0.5335970949067684
41867,0.6754285967382702
41868,0.5795311608408343
41869,0.5537436150532885
41870,0.6311062524159258
41871,0.539238120547794
41872,0.560190501500175
41873,0.4264176077272811
41874,0.5940366553463289
41875,0.634329695639369
41876,0.5070036883133618
41877,0.6665641278738014
41878,0.6786520399617134
41879,0.6077362890459624
41880,0.5070036883133618
41881,0.48766302897270253
41882,0.6157948971045705
41883,0.40788280919248254
41884,0.5569670582767318
41885,0.7149157762254498
41886,0.622241783551457
41887,0.5738901351998086
41888,0.5529377542474277
41889,0.5545494758591493
41890,0.5674432487529223
41891,0.5972600985697719
41892,0.5867839080935816
41893,0.5892014905111639
41894,0.5787253000349736
41895,0.5827546040642776
41896,0.5738901351998086
41897,0.5618022231118965
41898,0.5755018568115303
41899,0.559384640694314
41900,0.5706666919763653
41901,0.5585787798884533
41902,0.5795311608408343
41903,0.5618022231118965
41904,0.559384640694314
41905,0.5851721864818599
41906,0.5964542377639112
41907,0.5883956297053031
41908,0.5859780472877206
41909,0.5867839080935816
41910,0.5811428824525559
41911,0.5908132121228856
41912,0.5722784135880871
41913,0.5714725527822263
41914,0.5666373879470613
41915,0.5690549703646438
41916,0.5819487432584166
41917,0.5867839080935816
41918,0.6778461791558527
41919,0.6093480106576842
41920,0.5916190729287464
41921,0.41674727805695155
41922,0.5714725527822263
41923,0.6359414172510908
41924,0.5698608311705046
41925,0.7124981938078673
41926,0.5327912341009075
41927,0.6440000253096988
41928,0.49088647219614556
41929,0.5319853732950467
41930,0.5142564355661091
41931,0.6198242011338745
41932,0.477186838496512
41933,0.6488351901448636
41934,0.6004835417932152
41935,0.7608498421595157
41936,0.622241783551457
41937,0.7004102817199552
41938,0.6286886699983435
41939,0.5883956297053031
41940,0.4997509410606146
41941,0.543267424577098
41942,0.6045128458225192
41943,0.45865203996171344
41944,0.626271087580761
41945,0.6359414172510908
41946,0.568249109558783
41947,0.7189450802547538
41948,0.5755018568115303
41949,0.6423883036979771
41950,0.7044395857492592
41951,0.5529377542474277
41952,0.5908132121228856
41953,0.5988718201814937
41954,0.4312527725624461
41955,0.6004835417932152
41956,0.6987985601082335
41957,0.5360146773243507
41958,0.6915458128554862
41959,0.7270036883133618
41960,0.7342564355661091
41961,0.6270769483866218
41962,0.5327912341009075
41963,0.5295677908774644
41964,0.6174066187162922
41965,0.48524544655512003
41966,0.6037069850166584
41967,0.41916486047453383
41968,0.5875897688994424
41969,0.7382857395954131
41970,0.5070036883133618
41971,0.6560879373976108
41972,0.6504469117565853
41973,0.6077362890459624
41974,0.6609231022327756
41975,0.5013626626723361
41976,0.6149890362987097
41977,0.37484251615218966
41978,0.5287619300716034
41979,0.684293065602739
41980,0.47799269930237276
41981,0.6367472780569515
41982,0.6826813439910174
41983,0.5867839080935816
41984,0.7358681571778306
41985,0.6029011242107977
41986,0.6754285967382702
41987,0.5424615637712372
41988,0.6294945308042043
41989,0.4667106480203215
41990,0.6214359227455962
41991,0.4860513073609808
41992,0.6504469117565853
41993,0.6705934319031054
41994,0.5980659593756329
41995,0.7447326260422994
41996,0.5086154099250834
41997,0.6270769483866218
41998,0.4634872047968782
41999,0.5174798787895522
42000,0.6528644941741676
42001,0.42561174692142034
42002,0.5988718201814937
42003,0.7527912341009076
42004,0.5198974612071346
42005,0.6762344575441309
42006,0.7004102817199552
42007,0.5883956297053031
42008,0.564219805529479
42009,0.5070036883133618
42010,0.6230476443573177
42011,0.4199707212803948
42012,0.5851721864818599
42013,0.5956483769580504
42014,0.559384640694314
42015,0.7165274978371713
42016,0.5070036883133618
42017,0.6673699886796621
42018,0.7834139447236182
42019,0.5295677908774644
42020,0.647223468533142
42021,0.44092310223277564
42022,0.568249109558783
42023,0.7278095491192226
42024,0.5271502084598819
42025,0.6883223696320432
42026,0.6649524062620796
42027,0.6665641278738014
42028,0.6891282304379039
42029,0.6311062524159258
42030,0.5166740179836914
42031,0.5166740179836914
42032,0.6407765820862555
42033,0.4264176077272811
42034,0.5730842743939478
42035,0.5956483769580504
42036,0.5335970949067684
42037,0.6859047872144607
42038,0.4860513073609808
42039,0.6415824428921163
42040,0.7705201718298452
42041,0.5424615637712372
42042,0.6601172414269149
42043,0.46106962237929594
42044,0.5730842743939478
42045,0.49572163703131056
42046,0.7020220033316767
42047,0.6488351901448636
42048,0.697186838496512
42049,0.6037069850166584
42050,0.46106962237929594
42051,0.5972600985697719
42052,0.3716190729287464
42053,0.5537436150532885
