vout_ac X,vout_ac Y,vout_ac X,vout_ac Y,vout_ac X,vout_ac Y,vout_ac X,vout_ac Y,vout_ac X,vout_ac Y,vout_ac X,vout_ac Y,vout_ac X,vout_ac Y,vout_ac X,vout_ac Y
4185.820000000002,-25.16379441158477,4185.820000000002,-19.16751097544194,8365.819999999956,-19.23621924527433,16725.81999999993,-19.36251157170831,16725.81999999993,-13.62794341362223,16725.81999999993,-8.172169456575103,16725.81999999993,-2.252705434370617,16725.81999999993,1.68792063324506
4205.800000000001,-25.20517976011448,4205.800000000001,-19.2089656970812,8405.799999999956,-19.27772147376783,16805.79999999993,-19.40403500058571,16805.79999999993,-13.66967306335824,16805.79999999993,-8.214278692236455,16805.79999999993,-2.29353591560348,16805.79999999993,1.675690378172745
4225.780000000001,-25.24636874697926,4225.780000000001,-19.25022308720049,8445.779999999955,-19.31902593642699,16885.77999999993,-19.44536051070276,16885.77999999993,-13.71120204831855,16885.77999999993,-8.256184468456343,16885.77999999993,-2.334222249946036,16885.77999999993,1.663056334364272
4245.76,-25.28736322778789,4245.76,-19.29128501934494,8485.759999999955,-19.36013451284719,16965.75999999993,-19.48648998360934,16965.75999999993,-13.75253229752684,16965.75999999993,-8.297888705239943,16965.75999999993,-2.374764296671133,16965.75999999993,1.650027449052753
4265.74,-25.32816503195572,4265.74,-19.33215334045489,8525.739999999954,-19.40104905590745,17045.73999999993,-19.52742527410815,17045.73999999993,-13.79366571226633,17045.73999999993,-8.339393296815651,17045.73999999993,-2.415161962065346,17045.73999999993,1.636612567897948
4285.719999999999,-25.36877596319556,4285.719999999999,-19.37282987136805,8565.719999999954,-19.44177139227516,17125.71999999993,-19.56816821076001,17125.71999999993,-13.83460416660898,17125.71999999993,-8.380700112051533,17125.71999999993,-2.45541519712976,17125.71999999993,1.622820432955365
4305.699999999999,-25.40919779999721,4305.699999999999,-19.41331640730987,8605.699999999953,-19.48230332289891,17205.69999999993,-19.60872059637728,17205.69999999993,-13.87534950793224,17205.69999999993,-8.421810994865154,17205.69999999993,-2.495523995380544,17205.69999999993,1.608659680811233
4325.679999999998,-25.44943229609576,4325.679999999998,-19.45361471837238,8645.679999999953,-19.52264662348983,17285.67999999993,-19.64908420850574,17285.67999999993,-13.91590355742353,17285.67999999993,-8.462727764626678,17285.67999999993,-2.535488390745088,17285.67999999993,1.594138840879516
4345.659999999998,-25.48948118092915,4345.659999999998,-19.49372654998197,8685.659999999953,-19.56280304499164,17365.65999999993,-19.68926079989523,17365.65999999993,-13.95626811057299,17365.65999999993,-8.503452216555413,17365.65999999993,-2.575308455549603,17365.65999999993,1.579266333857387
4365.639999999998,-25.52934616008514,4365.639999999998,-19.53365362335623,8725.639999999952,-19.60277431403984,17445.63999999993,-19.72925209895934,17445.63999999993,-13.99644493765459,17445.63999999993,-8.543986122109825,17445.63999999993,-2.614984298594239,17445.63999999993,1.56405047033493
4385.619999999997,-25.56902891573811,4385.619999999997,-19.5733976359503,8765.619999999952,-19.64256213341031,17525.61999999993,-19.76905981022452,17525.61999999993,-14.03643578419626,17525.61999999993,-8.584331229371021,17525.61999999993,-2.654516063312127,17525.61999999993,1.548499449555096
4405.599999999997,-25.60853110707578,4405.599999999997,-19.61296026189294,8805.599999999951,-19.6821681824575,17605.59999999993,-19.80868561476887,17605.59999999993,-14.07624237143893,17605.59999999993,-8.624489263419846,17605.59999999993,-2.693903926008538,17605.59999999993,1.532621358319528
4425.579999999996,-25.64785437071642,4425.579999999996,-19.65234315241267,8845.579999999951,-19.72159411754273,17685.57999999993,-19.84813117065085,17685.57999999993,-14.11586639678512,17685.57999999993,-8.664461926707645,17685.57999999993,-2.733148094176978,17685.57999999993,1.516424170035924
4445.559999999996,-25.68700032111649,4445.559999999996,-19.69154793625415,8885.55999999995,-19.7608415724526,17765.55999999993,-19.88739811332825,17765.55999999993,-14.15530953423725,17765.55999999993,-8.70425089942071,17765.55999999993,-2.772248804888723,17765.55999999993,1.499915743902404
4465.539999999995,-25.72597055096915,4465.539999999995,-19.73057622008517,8925.53999999995,-19.79991215880801,17845.53999999993,-19.92648805606768,17845.53999999993,-14.19457343482586,17845.53999999993,-8.743857839838526,17845.53999999993,-2.811206323252775,17845.53999999993,1.483103824224359
4485.519999999995,-25.76476663159394,4485.519999999995,-19.76942958889448,8965.51999999995,-19.83880746646393,17925.51999999993,-19.96540259034473,17925.51999999993,-14.2336597270282,17925.51999999993,-8.783284384685956,17925.51999999993,-2.850020940943181,17925.51999999993,1.465996039859172
4505.499999999995,-25.80339011331759,4505.499999999995,-19.80810960638059,9005.499999999949,-19.87752906390011,18005.49999999993,-20.00414328623528,18005.49999999993,-14.27257001717724,18005.49999999993,-8.822532149479265,18005.49999999993,-2.888692974790815,18005.49999999993,1.448599903784117
4525.479999999994,-25.84184252584659,4525.479999999994,-19.84661781533201,9045.479999999949,-19.91607849860313,18085.47999999993,-20.04271169279793,18085.47999999993,-14.31130588986157,18085.47999999993,-8.861602728866263,18085.47999999993,-2.927222765436884,18085.47999999993,1.430922812782868
4545.459999999994,-25.88012537863135,4545.459999999994,-19.88495573799894,9085.459999999948,-19.95445729743998,18165.45999999993,-20.08110933844799,18165.45999999993,-14.34986890831626,18165.45999999993,-8.900497696960514,18165.45999999993,-2.965610676045532,18165.45999999993,1.412972047245828
4565.439999999993,-25.91824016122247,4565.439999999993,-19.92312487645677,9125.439999999948,-19.99266696702319,18245.43999999993,-20.11933773132311,18245.43999999993,-14.38826061480501,18245.43999999993,-8.939218607669764,18245.43999999993,-3.003857091072917,18245.43999999993,1.394754771079689
4585.419999999993,-25.95618834361916,4585.419999999993,-19.96112671296149,9165.419999999947,-20.03070899406808,18325.41999999993,-20.15739835964094,18325.41999999993,-14.42648253099382,18325.41999999993,-8.977766995018611,18325.41999999993,-3.041962415090491,18325.41999999993,1.376278031721532
4605.399999999992,-25.99397137661009,4605.399999999992,-19.99896271029744,9205.399999999947,-20.06858484574208,18405.39999999993,-20.19529269204879,18405.39999999993,-14.46453615831635,18405.39999999993,-9.016144373465567,18405.39999999993,-3.079927071660003,18405.39999999993,1.357548760252882
4625.379999999992,-26.03159069210676,4625.379999999992,-20.0366343121173,9245.379999999946,-20.10629597000641,18485.37999999992,-20.23302217796584,18485.37999999992,-14.50242297833127,18485.37999999992,-9.054352238214554,18485.37999999992,-3.117751502258093,18485.37999999992,1.338573771609132
4645.359999999991,-26.06904770346981,4645.359999999991,-20.07414294327479,9285.359999999946,-20.14384379595032,18565.35999999992,-20.27058824791767,18565.35999999992,-14.54014445307176,18565.35999999992,-9.092392065520936,18565.35999999992,-3.155436165248378,18565.35999999992,1.319359764879757
4665.339999999991,-26.1063438058282,4665.339999999991,-20.1114900101501,9325.339999999946,-20.18122973411808,18645.33999999992,-20.30799231386371,18645.33999999992,-14.57770202538729,18645.33999999992,-9.130265312992123,18645.33999999992,-3.192981534898876,18645.33999999992,1.299913323695013
4685.319999999991,-26.14348037639152,4685.319999999991,-20.14867690096834,9365.319999999945,-20.21845517682891,18725.31999999992,-20.34523576951754,18725.31999999992,-14.6150971192781,18725.31999999992,-9.16797341988296,18725.31999999992,-3.230388100442963,18725.31999999992,1.280240916694493
4705.29999999999,-26.1804587747558,4705.29999999999,-20.18570498611115,9405.299999999945,-20.25552149849008,18805.29999999992,-20.38231999066032,18805.29999999992,-14.65233114022231,18805.29999999992,-9.205517807385792,18805.29999999992,-3.267656365181899,18805.29999999992,1.260348898073455
4725.27999999999,-26.21728034320262,4725.27999999999,-20.22257561842155,9445.279999999944,-20.29243005590322,18885.27999999992,-20.41924633544749,18885.27999999992,-14.68940547549607,18885.27999999992,-9.242899878915518,18885.27999999992,-3.304786845627175,18885.27999999992,1.240243508202546
4745.259999999989,-26.25394640699207,4745.259999999989,-20.25929013350247,9485.259999999944,-20.32918218856415,18965.25999999992,-20.456016144709,18965.25999999992,-14.72632149448673,18965.25999999992,-9.280121020389494,18965.25999999992,-3.341780070680982,18965.25999999992,1.219930874316828
4765.239999999989,-26.29045827464942,4765.239999999989,-20.29584985000879,9525.239999999943,-20.36577921895637,19045.23999999992,-20.49263074224307,19045.23999999992,-14.76308054899939,19045.23999999992,-9.317182600502527,19045.23999999992,-3.378636580853156,19045.23999999992,1.199417011270035
4785.219999999988,-26.32681723824581,4785.219999999988,-20.3322560699333,9565.219999999943,-20.40222245283828,19125.21999999992,-20.52909143510385,19125.21999999992,-14.79968397355688,19125.21999999992,-9.354085970997,19125.21999999992,-3.415356927513055,19125.21999999992,1.178707822350169
4805.199999999988,-26.3630245736731,4805.199999999988,-20.36851007888662,9605.199999999943,-20.43851317952446,19205.19999999992,-20.56539951388291,19205.19999999992,-14.83613308569339,19205.19999999992,-9.390832466928154,19205.19999999992,-3.451941672174806,19205.19999999992,1.157809100152436
4825.179999999988,-26.39908154091302,4825.179999999988,-20.40461314637126,9645.179999999942,-20.47465267216091,19285.17999999992,-20.60155625298496,19285.17999999992,-14.8724291862419,19285.17999999992,-9.427423406924742,19285.17999999992,-3.488391385814632,19285.17999999992,1.136726527506033
4845.159999999987,-26.43498938430065,4845.159999999987,-20.44056652604999,9685.159999999942,-20.51064218799471,19365.15999999992,-20.6375629108977,19365.15999999992,-14.90857355961549,19365.15999999992,-9.463860093444936,19365.15999999992,-3.524706648218691,19365.15999999992,1.115465678450841
4865.139999999987,-26.47074933278257,4865.139999999987,-20.47637145600858,9725.139999999941,-20.54648296863793,19445.13999999992,-20.67342073045613,19445.13999999992,-14.94456747408289,19445.13999999992,-9.500143813027792,19445.13999999992,-3.560888047360327,19445.13999999992,1.094032019260781
4885.119999999986,-26.50636260016966,4885.119999999986,-20.51202915901316,9765.119999999941,-20.58217624032619,19525.11999999992,-20.70913093910137,19525.11999999992,-14.98041218203817,19525.11999999992,-9.536275836540204,19525.11999999992,-3.596936178805306,19525.11999999992,1.072430909510213
4905.099999999986,-26.54183038538471,4905.099999999986,-20.54754084276228,9805.09999999994,-20.61772321417182,19605.09999999992,-20.74469474913416,19605.09999999992,-15.01610892026487,19605.09999999992,-9.572257419419445,19605.09999999992,-3.63285164514392,19605.09999999992,1.050667603180152
4925.079999999985,-26.57715387270503,4925.079999999985,-20.5829077001338,9845.07999999994,-20.65312508641189,19685.07999999992,-20.78011335796316,19685.07999999992,-15.05165891019463,19685.07999999992,-9.608089801911433,19685.07999999992,-3.668635055448837,19685.07999999992,1.028747249801194
4945.059999999985,-26.61233423200012,4945.059999999985,-20.61813090942666,9885.059999999939,-20.68838303865105,19765.05999999992,-20.8153879483481,19765.05999999992,-15.08706335816052,19765.05999999992,-9.64377420930475,19765.05999999992,-3.704287024757518,19765.05999999992,1.006674895629889
4965.039999999985,-26.64737261896449,4965.039999999985,-20.65321163459785,9925.039999999939,-20.72349823809963,19845.03999999992,-20.85051968863815,19845.03999999992,-15.12232345564516,19845.03999999992,-9.679311852160525,19845.03999999992,-3.739808173578197,19845.03999999992,0.9844554848557846
4985.019999999984,-26.68227017534589,4985.019999999984,-20.68815102549453,9965.019999999939,-20.75847183780667,19925.01999999992,-20.88550973300525,19925.01999999992,-15.15744037952375,19925.01999999992,-9.714703926538178,19925.01999999992,-3.775199127418402,19925.01999999992,0.9620938608361863
5004.999999999984,-26.71702802916886,5004.999999999984,-20.72295021808145,10004.99999999994,-20.79330497688846,20004.99999999992,-20.92035922167288,20004.99999999992,-15.19241529230221,20004.99999999992,-9.749951614217224,20004.99999999992,-3.810460516335112,20004.99999999992,0.9395947673558925
5024.979999999983,-26.75164729495388,5024.979999999983,-20.7576103346638,10044.97999999994,-20.82799878075236,20084.97999999992,-20.95506928114022,20084.97999999992,-15.22724934235038,20084.97999999992,-9.785056082915125,20084.97999999992,-3.845592974505478,20084.97999999992,0.9169628499093774
5044.959999999983,-26.78612907393217,5044.959999999983,-20.79213248410564,10084.95999999994,-20.86255436131617,20164.95999999992,-20.98964102440168,20164.95999999992,-15.2619436641306,20164.95999999992,-9.820018486501244,20164.95999999992,-3.880597139817441,20164.95999999992,0.8942026570027541
5064.939999999982,-26.82047445425617,5064.939999999982,-20.82651776204397,10124.93999999994,-20.89697281722311,20244.93999999992,-21.02407555116227,20244.93999999992,-15.29649937842165,20244.93999999992,-9.854839965207059,20244.93999999992,-3.91547365347918,20244.93999999992,0.8713186414732794
5084.919999999982,-26.85468451120595,5084.919999999982,-20.86076725109848,10164.91999999994,-20.93125523405258,20324.91999999991,-21.05837394804851,20324.91999999991,-15.33091759253825,20324.91999999991,-9.889521645832644,20324.91999999991,-3.950223159646758,20324.91999999991,0.848315161823937
5104.899999999981,-26.88876030739149,5104.899999999981,-20.89488202107727,10204.89999999994,-20.96540268452671,20404.89999999991,-21.09253728881522,20404.89999999991,-15.36519940054609,20404.89999999991,-9.924064641949469,20404.89999999991,-3.984846305069092,20404.89999999991,0.8251964835710492
5124.879999999981,-26.922702892951,5124.879999999981,-20.9288631291784,10244.87999999994,-20.99941622871282,20484.87999999991,-21.12656663454831,20484.87999999991,-15.39934588347266,20484.87999999991,-9.958470054099699,20484.87999999991,-4.019343738749529,20484.87999999991,0.8019667806026759
5144.859999999981,-26.95651330574553,5144.859999999981,-20.96271162018758,10284.85999999994,-21.03329691422194,20564.85999999991,-21.16046303386349,20564.85999999991,-15.43335810951385,20564.85999999991,-9.992738969991857,20564.85999999991,-4.053716111623329,20564.85999999991,0.7786301365459802
5164.83999999998,-26.99019257154952,5164.83999999998,-20.99642852667196,10324.83999999993,-21.06704577640346,20644.83999999991,-21.19422752310112,20644.83999999991,-15.46723713423657,20644.83999999991,-10.02687246469317,20644.83999999991,-4.087964076250384,20644.83999999991,0.7551905461414953
5184.81999999998,-27.02374170423792,5184.81999999998,-21.03001486917011,10364.81999999993,-21.10066383853594,20724.81999999991,-21.2278611265173,20724.81999999991,-15.50098400077722,20724.81999999991,-10.06087160081843,20724.81999999991,-4.122088286522514,20724.81999999991,0.7316519166226432
5204.799999999979,-27.05716170596955,5204.799999999979,-21.0634716563784,10404.79999999993,-21.13415211201425,20804.79999999991,-21.26136485647121,20804.79999999991,-15.53459974003643,20804.79999999991,-10.09473742871561,20804.79999999991,-4.156089397384656,20804.79999999991,0.7080180690986182
5224.779999999979,-27.09045356736703,5224.779999999979,-21.09679988533371,10444.77999999993,-21.16751159653312,20884.77999999991,-21.29473971360889,20884.77999999991,-15.56808537086997,20884.77999999991,-10.12847098664815,20884.77999999991,-4.189968064569511,20884.77999999991,0.6842927399392994
5244.759999999978,-27.12361826769318,5244.759999999978,-21.13000054159267,10484.75999999993,-21.2007432802671,20964.75999999991,-21.32798668704338,20964.75999999991,-15.60144190027587,20964.75999999991,-10.16207330097413,20964.75999999991,-4.223724944344884,20964.75999999991,0.6604795821603742
5264.739999999978,-27.15665677502417,5264.739999999978,-21.16307459940742,10524.73999999993,-21.23384814004705,21044.73999999991,-21.36110675453152,21044.73999999991,-15.63467032357796,21044.73999999991,-10.19554538632224,21044.73999999991,-4.257360693273312,21044.73999999991,0.6365821668073801
5284.719999999978,-27.18957004641926,5284.719999999978,-21.1960230218981,10564.71999999993,-21.26682714153343,21124.71999999991,-21.39410088264728,21124.71999999991,-15.66777162460601,21124.71999999991,-10.22888824576473,21124.71999999991,-4.290875967983369,21124.71999999991,0.6126039843373238
5304.699999999977,-27.22235902808742,5304.699999999977,-21.2288467612219,10604.69999999993,-21.29968123938603,21204.69999999991,-21.42697002695186,21204.69999999991,-15.7007467758721,21204.69999999991,-10.26210287098724,21204.69999999991,-4.324271424952263,21204.69999999991,0.5885484459965872
5324.679999999977,-27.25502465555082,5324.679999999977,-21.26154675873914,10644.67999999993,-21.33241137743069,21284.67999999991,-21.45971513216054,21284.67999999991,-15.73359673874396,21284.67999999991,-10.29519024245589,21284.67999999991,-4.357547720299094,21284.67999999991,0.5644188851937915
5344.659999999976,-27.28756785380513,5344.659999999976,-21.29412394517598,10684.65999999993,-21.36501848882281,21364.65999999991,-21.49233713230633,21364.65999999991,-15.76632246361479,21364.65999999991,-10.32815132958117,21364.65999999991,-4.39070550958839,21364.65999999991,0.5402185588667406
5364.639999999976,-27.31998953747699,5364.639999999976,-21.32657924078421,10724.63999999993,-21.39750349620772,21444.63999999991,-21.52483695090066,21444.63999999991,-15.79892489006987,21444.63999999991,-10.36098709087925,21444.63999999991,-4.42374544764356,21444.63999999991,0.5159506488421827
5384.619999999975,-27.35229061097843,5384.619999999975,-21.35891355549805,10764.61999999993,-21.42986731187815,21524.61999999991,-21.55721550109091,21524.61999999991,-15.83140494705016,21524.61999999991,-10.39369847413032,21524.61999999991,-4.456668188369671,21524.61999999991,0.4916182631874497
5404.599999999975,-27.38447196865845,5404.599999999975,-21.39112778908796,10804.59999999993,-21.4621108379287,21604.59999999991,-21.58947368581513,21604.59999999991,-15.86376355301262,21604.59999999991,-10.4262864165343,21604.59999999991,-4.48947438458532,21604.59999999991,0.4672244375531875
5424.579999999974,-27.41653449495184,5424.579999999974,-21.42322283131159,10844.57999999993,-21.4942349664074,21684.57999999991,-21.62161239795378,21684.57999999991,-15.89600161608768,21684.57999999991,-10.4587518448638,21684.57999999991,-4.522164687863055,21684.57999999991,0.4427721365061557
5444.559999999974,-27.44847906452519,5444.559999999974,-21.45519956206204,10884.55999999993,-21.52624057946458,21764.55999999991,-21.65363252047878,21764.55999999991,-15.92812003423368,21764.55999999991,-10.49109567561444,21764.55999999991,-4.554739748378135,21764.55999999991,0.4182642548513853
5464.539999999974,-27.48030654242029,5464.539999999974,-21.48705885151323,10924.53999999993,-21.55812854949886,21844.53999999991,-21.68553492659962,21844.53999999991,-15.96011969538846,21844.53999999991,-10.52331881515263,21844.53999999991,-4.587200214765113,21844.53999999991,0.3937036189430131
5484.519999999973,-27.51201778419484,5484.519999999973,-21.51880156026273,10964.51999999993,-21.58989973930052,21924.51999999991,-21.71732047990698,21924.51999999991,-15.99200147761815,21924.51999999991,-10.5554221598608,21924.51999999991,-4.619546733982068,21924.51999999991,0.369092987982979
5504.499999999973,-27.54361363606067,5504.499999999973,-21.55042853947191,11004.49999999993,-21.62155500219226,22004.49999999991,-21.7489900345136,22004.49999999991,-16.02376624926315,22004.49999999991,-10.58740659628013,22004.49999999991,-4.651779951182037,22004.49999999991,0.3444350553071515
5524.479999999972,-27.57509493501939,5524.479999999972,-21.58194063100352,11044.47999999993,-21.65309518216736,22084.4799999999,-21.78054443519263,22084.4799999999,-16.05541486908148,22084.4799999999,-10.61927300125079,22084.4799999999,-4.683900509591324,22084.4799999999,0.3197324496581336
5544.459999999972,-27.60646250899559,5544.459999999972,-21.61333866755682,11084.45999999993,-21.68452111402529,22164.4599999999,-21.81198451751341,22164.4599999999,-16.08694818638947,22164.4599999999,-10.65102224204993,22164.4599999999,-4.715909050394581,22164.4599999999,0.2949877364443785
5564.439999999971,-27.63771717696772,5564.439999999971,-21.64462347280024,11124.43999999993,-21.71583362350497,22244.4399999999,-21.84331110797482,22244.4399999999,-16.11836704119991,22244.4399999999,-10.68265517652714,22244.4399999999,-4.747806212626065,22244.4399999999,0.2702034189850134
5584.419999999971,-27.66885974909646,5584.419999999971,-21.67579586150161,11164.41999999993,-21.74703352741547,22324.4199999999,-21.87452502413626,22324.4199999999,-16.14967226435759,22324.4199999999,-10.71417265323774,22324.4199999999,-4.779592633067097,22324.4199999999,0.2453819397400614
5604.399999999971,-27.69989102685101,5604.399999999971,-21.7068566396561,11204.39999999993,-21.77812163376454,22404.3999999999,-21.90562707474621,22404.3999999999,-16.18086467767252,22404.3999999999,-10.74557551157376,22404.3999999999,-4.811268946149278,22404.3999999999,0.2205256815256138
5624.37999999997,-27.73081180313292,5624.37999999997,-21.73780660461183,11244.37999999992,-21.80909874188466,22484.3799999999,-21.93661805986851,22484.3799999999,-16.21194509405059,22484.3799999999,-10.77686458189272,22484.3799999999,-4.842835783863289,22484.3799999999,0.1956369687135994
5644.35999999997,-27.76162286239784,5644.35999999997,-21.76864654519329,11284.35999999992,-21.83996564255695,22564.3599999999,-21.96749877100638,22564.3599999999,-16.24291431762196,22564.3599999999,-10.80804068564421,22564.3599999999,-4.874293775672937,22564.3599999999,0.1707180684159149
5664.339999999969,-27.79232498077509,5664.339999999969,-21.79937724182249,11324.33999999992,-21.87072311813286,22644.3399999999,-21.99826999122423,22644.3399999999,-16.27377314386718,22644.3399999999,-10.83910463549434,22644.3399999999,-4.905643548434426,22644.3399999999,0.1457711916525467
5684.319999999969,-27.82291892618513,5684.319999999969,-21.829999466638,11364.31999999992,-21.90137194265363,22724.3199999999,-22.02893249526735,22724.3199999999,-16.30452235974094,22724.3199999999,-10.87005723544815,22724.3199999999,-4.93688572632034,22724.3199999999,0.1207984945035405
5704.299999999968,-27.85340545845489,5704.299999999968,-21.86051398361193,11404.29999999992,-21.93191288196774,22804.2999999999,-22.05948704967941,22804.2999999999,-16.33516274379367,22804.2999999999,-10.90089928096987,22804.2999999999,-4.968020930748409,22804.2999999999,0.09580207924462836
5724.279999999968,-27.88378532943123,5724.279999999968,-21.89092154866475,11444.27999999992,-21.9623466938462,22884.2799999999,-22.08993441291791,22884.2799999999,-16.36569506629101,22884.2799999999,-10.93163155910128,22884.2799999999,-4.999049780314675,22884.2799999999,0.07078399546617785
5744.259999999967,-27.91405928309228,5744.259999999967,-21.9212229097782,11484.25999999992,-21.99267412809592,22964.2599999999,-22.1202753354677,22964.2599999999,-16.39612008933115,22964.2599999999,-10.96225484857799,22964.2599999999,-5.029972890730875,22964.2599999999,0.04574624117561334
5764.239999999967,-27.94422805565687,5764.239999999967,-21.95141880710617,11524.23999999992,-22.02289592667095,23044.2399999999,-22.15051055995238,23044.2399999999,-16.42643856696001,23044.2399999999,-10.99276991994386,23044.2399999999,-5.060790874766004,23044.2399999999,0.02069076388285258
5784.219999999967,-27.97429237569216,5784.219999999967,-21.98150997308364,11564.21999999992,-22.05301282378194,23124.2199999999,-22.18064082124379,23124.2199999999,-16.45665124528453,23124.2199999999,-11.02317753566346,23124.2199999999,-5.091504342191668,23124.2199999999,-0.004380538330969098
5804.199999999966,-28.00425296421928,5804.199999999966,-22.01149713253376,11604.19999999992,-22.08302554600359,23204.1999999999,-22.2106668465697,23204.1999999999,-16.48675886258388,23204.1999999999,-11.05347845023271,23204.1999999999,-5.122113899731203,23204.1999999999,-0.02946581576186067
5824.179999999966,-28.03411053481722,5824.179999999966,-22.0413810027731,11644.17999999992,-22.11293481238028,23284.1799999999,-22.24058935561949,23284.1799999999,-16.51676214941877,23284.1799999999,-11.08367341028767,23284.1799999999,-5.15262015101241,23284.1799999999,-0.05456326604830305
5844.159999999965,-28.06386579372496,5844.159999999965,-22.07116229371501,11684.15999999992,-22.1427413345299,23364.1599999999,-22.27040906064813,23364.1599999999,-16.54666182873885,23364.1599999999,-11.1137631547115,23364.1599999999,-5.183023696523548,23364.1599999999,-0.07967113315349611
5864.139999999965,-28.09351943994179,5864.139999999965,-22.10084170797126,11724.13999999992,-22.17244581674581,23444.1399999999,-22.30012666657828,23444.1399999999,-16.5764586159882,23444.1399999999,-11.14374841473975,23444.1399999999,-5.21332513357275,23444.1399999999,-0.1047877063647382
5884.119999999964,-28.12307216532595,5884.119999999964,-22.13041994095193,11764.11999999992,-22.20204895609719,23524.1199999999,-22.32974287110068,23524.1199999999,-16.60615321920911,23524.1199999999,-11.1736299140638,23524.1199999999,-5.243525056250425,23524.1199999999,-0.1299113193097113
5904.099999999964,-28.15252465469166,5904.099999999964,-22.15989768096362,11804.09999999992,-22.23155144252755,23604.0999999999,-22.35925836477288,23604.0999999999,-16.63574633914391,23604.0999999999,-11.2034083689327,23604.0999999999,-5.27362405539468,23604.0999999999,-0.1550403489896978
5924.079999999964,-28.18187758590435,5924.079999999964,-22.18927560930591,11844.07999999992,-22.26095395895159,23684.0799999999,-22.38867383111616,23684.0799999999,-16.66523866933525,23684.0799999999,-11.23308448825331,23684.0799999999,-5.303622718559586,23684.0799999999,-0.1801732148297234
5944.059999999963,-28.21113162997446,5944.059999999963,-22.21855440036629,11884.05999999992,-22.29025718135053,23764.0599999999,-22.41798994671096,23764.0599999999,-16.69463089622447,23764.0599999999,-11.2626589736888,23764.0599999999,-5.333521629986112,23764.0599999999,-0.2053083777454998
5964.039999999963,-28.24028745114954,5964.039999999963,-22.24773472171343,11924.03999999992,-22.31946177886567,23844.0399999999,-22.44720738129055,23844.0399999999,-16.72392369924838,23844.0399999999,-11.29213251975551,23844.0399999999,-5.363321370575718,23844.0399999999,-0.2304443392270553
5984.019999999962,-28.26934570700488,5984.019999999962,-22.27681723418885,11964.01999999992,-22.34856841389046,23924.01999999989,-22.47632679783326,23924.01999999989,-16.75311775093448,23924.01999999989,-11.32150581391837,23924.01999999989,-5.393022517866335,23924.01999999989,-0.2555796404390498
6003.999999999962,-28.29830704853258,6003.999999999962,-22.30580259199716,12003.99999999992,-22.37757774216103,24003.99999999989,-22.50534885265306,24003.99999999989,-16.78221371699436,24003.99999999989,-11.3507795366846,24003.99999999989,-5.42262564601078,24003.99999999989,-0.2807128613375286
6023.979999999961,-28.32717212022918,6023.979999999961,-22.33469144279464,12043.97999999992,-22.40649041284516,24083.97999999989,-22.53427419548865,24083.97999999989,-16.81121225641577,24083.97999999989,-11.37995436169601,24083.97999999989,-5.452131325757384,24083.97999999989,-0.3058426198031418
6043.959999999961,-28.35594156018176,6043.959999999961,-22.36348442777649,12083.95999999992,-22.43530706862982,24163.95999999989,-22.56310346959112,24163.95999999989,-16.84011402155292,24163.95999999989,-11.40903095581979,24163.95999999989,-5.481540124432796,24163.95999999989,-0.3309675707905613
6063.93999999996,-28.38461600015275,6063.93999999996,-22.39218218176256,12123.93999999992,-22.46402834580721,24243.93999999989,-22.59183731181006,24243.93999999989,-16.8689196582154,24243.93999999989,-11.43800997923783,24243.93999999989,-5.510852605926805,24243.93999999989,-0.3560864054940172
6083.91999999996,-28.41319606566319,6083.91999999996,-22.42078533328164,12163.91999999991,-22.49265487435943,24323.91999999989,-22.62047635267833,24323.91999999989,-16.89762980575561,24323.91999999989,-11.46689208553457,24323.91999999989,-5.540069330679144,24323.91999999989,-0.3811978505287847
6103.89999999996,-28.44168237607475,6103.89999999996,-22.44929450465442,12203.89999999991,-22.52118727804166,24403.89999999989,-22.64902121649539,24403.89999999989,-16.92624509715463,24403.89999999989,-11.49567792178355,24403.89999999989,-5.569190855668191,24403.89999999989,-0.4063006671285193
6123.879999999959,-28.4700755446703,6123.879999999959,-22.47771031207505,12243.87999999991,-22.54962617446407,24483.87999999989,-22.67747252140926,24483.87999999989,-16.95476615910679,24483.87999999989,-11.52436812863245,24483.87999999989,-5.598217734401364,24483.87999999989,-0.4313936503581226
6143.859999999959,-28.49837617873328,6143.859999999959,-22.50603336569134,12283.85999999991,-22.57797217517235,24563.85999999989,-22.70583087949711,24563.85999999989,-16.98319361210279,24563.85999999989,-11.55296334038685,24563.85999999989,-5.627150516907316,24563.85999999989,-0.4564756283421446
6163.839999999958,-28.52658487962568,6163.839999999958,-22.53426426968373,12323.83999999991,-22.60622588572689,24643.83999999989,-22.73409689684463,24643.83999999989,-17.01152807051138,24643.83999999989,-11.5814641850927,24643.83999999989,-5.655989749729691,24643.83999999989,-0.4815454615084178
6183.819999999958,-28.55470224286477,6183.819999999958,-22.56240362234289,12363.81999999991,-22.63438790578073,24723.81999999989,-22.76227117362395,24723.81999999989,-17.03977014265989,24723.81999999989,-11.60987128461734,24723.81999999989,-5.684735975922414,24723.81999999989,-0.5066020418467793
6203.799999999957,-28.58272885819871,6203.799999999957,-22.59045201614612,12403.79999999991,-22.66245882915621,24803.79999999989,-22.7903543041705,24803.79999999989,-17.06792043091316,24803.79999999989,-11.63818525472942,24803.79999999989,-5.713389735046484,24803.79999999989,-0.5316442921826721
